Date,RW2,RW3/RW1
44042.15,4.7194,4.39599
44042.16042,4.75021,4.40922
44042.17083,4.78035,4.41832
44042.18125,4.81251,4.43
44042.19167,4.84507,4.44825
44042.20208,4.8809,4.47766
44042.2125,4.91496,4.53505
44042.22292,4.95422,4.58748
44042.23333,4.99194,4.62208
44042.24375,5.0332,4.6403
44042.25417,5.075,4.66954
44042.26458,5.11705,4.69947
44042.275,5.1794,4.74556
44042.28542,5.2844,4.84733
44042.29583,5.46348,5.01061
44042.30625,5.69196,5.2335
44042.31667,5.95171,5.48684
44042.32708,6.24452,5.74391
44042.41389,8.24471,12.7309
44042.42847,15.8275,13.5753
44042.43889,16.1488,14.0547
44042.44931,16.3161,14.2834
44042.45972,16.4062,14.3295
44042.47014,16.4052,14.2355
44042.48056,16.3361,14.0626
44042.49097,16.2167,13.8428
44042.50139,16.0687,13.6436
44042.51181,15.8836,13.4265
44042.52222,15.6824,13.2089
44042.53264,15.3857,12.9415
44042.54306,15.0365,12.7123
44042.55347,14.7522,12.5117
44042.56389,14.5514,12.3534
44042.57431,14.1052,12.0659
44042.58472,13.8214,11.8964
44042.59514,13.5147,11.7085
44042.60556,13.2182,11.5231
44042.61597,12.9101,11.3203
44042.62639,12.5338,11.0657
44042.63681,12.2315,10.8997
44042.64722,11.7626,10.5521
44042.65764,11.2912,10.1842
44042.66806,10.8014,9.78118
44042.67847,10.4394,9.58136
44042.68889,10.041,9.21089
44042.69931,9.63809,8.84607
44042.70972,9.22101,8.46683
44042.72014,8.74898,8.01134
44042.73056,8.25424,7.53436
44042.74097,7.78579,7.0786
44042.75139,7.35749,6.66748
44042.76181,6.97565,6.30608
44042.77222,6.6357,5.98097
44042.78264,6.33068,5.71378
44042.79306,6.06536,5.47894
44042.80347,5.83924,5.29879
44042.81389,5.64225,5.12514
44042.82431,5.46696,4.97048
44042.83472,5.30897,4.84531
44042.84514,5.17848,4.72908
44042.85556,5.05508,4.63567
44042.86597,4.96134,4.55357
44042.87639,4.8793,4.49495
44042.88681,4.8065,4.43627
44042.89722,4.74281,4.3935
44042.90764,4.69638,4.36012
44042.91806,4.65763,4.34087
44042.92847,4.62867,4.30744
44042.93889,4.60821,4.29635
44042.94931,4.59148,4.27581
44042.95972,4.5852,4.27414
44042.97014,4.58263,4.29876
44042.98056,4.58768,4.30968
44042.99097,4.59255,4.33317
44043.00139,4.60133,4.3654
44043.01181,4.61005,4.39669
44043.02222,4.62489,4.42407
44043.03264,4.64346,4.45687
44043.04306,4.65834,4.4955
44043.05347,4.67699,4.52486
44043.06389,4.69623,4.54439
44043.07431,4.71692,4.57152
44043.08472,4.73803,4.61185
44043.09514,4.76369,4.64763
44043.10556,4.79204,4.66755
44043.11597,4.82028,4.6872
44043.12639,4.84941,4.71403
44043.13681,4.89174,4.74207
44043.14722,4.91644,4.76076
44043.15764,4.95223,4.76972
44043.16806,4.9828,4.78026
44043.17847,5.0152,4.79666
44043.18889,5.05111,4.80696
44043.19931,5.08654,4.82102
44043.20972,5.11658,4.84627
44043.22014,5.15165,4.88323
44043.23056,5.18979,4.95261
44043.24097,5.22935,5.02076
44043.25139,5.2733,5.07844
44043.26181,5.3148,5.12662
44043.27222,5.36608,5.1841
44043.28264,5.45844,5.27644
44043.29306,5.63318,5.44768
44043.30347,5.87537,5.67716
44043.31389,6.16331,5.95391
44043.32431,6.48939,6.24311
44043.33472,6.98833,6.57577
44043.34514,7.76597,7.0816
44043.35556,8.58731,7.78817
44043.36597,9.4604,8.57715
44043.37639,10.3702,9.42368
44043.38681,11.2809,10.3232
44043.39722,12.1932,11.2674
44043.40764,13.0638,12.1826
44043.41806,13.8766,13.0623
44043.42847,14.5707,13.8559
44043.43889,15.1102,14.4294
44043.44931,15.4579,14.7661
44043.45972,15.6687,14.8703
44043.47014,15.7831,14.8294
44043.48056,15.7986,14.6725
44043.49097,15.7591,14.4595
44043.50139,15.652,14.2423
44043.51181,15.493,14.023
44043.52222,15.2944,13.8078
44043.53264,15.0177,13.5857
44043.54306,14.7121,13.3713
44043.55347,14.3682,13.1327
44043.56389,14.0711,12.9325
44043.57431,13.728,12.6971
44043.58472,13.4549,12.5366
44043.59514,13.1819,12.3575
44043.60556,12.9252,12.1819
44043.61597,12.639,11.9967
44043.62639,12.3588,11.8155
44043.63681,12.0784,11.6244
44043.64722,11.7921,11.4349
44043.65764,11.4348,11.1912
44043.66806,11.0222,10.8717
44043.67847,10.5948,10.4764
44043.68889,10.1751,10.0674
44043.69931,9.77275,9.67849
44043.70972,9.35051,9.25407
44043.72014,8.90329,8.79465
44043.73056,8.44293,8.34624
44043.74097,7.99779,7.9395
44043.75139,7.59243,7.53283
44043.76181,7.23059,7.12045
44043.77222,6.90443,6.78309
44043.78264,6.614,6.49133
44043.79306,6.35585,6.22614
44043.80347,6.12477,5.99063
44043.81389,5.92667,5.79174
44043.82431,5.75204,5.62728
44043.83472,5.59939,5.46644
44043.84514,5.47375,5.32141
44043.85556,5.35629,5.20245
44043.86597,5.25548,5.09374
44043.87639,5.17158,4.98647
44043.88681,5.09506,4.91176
44043.89722,5.02977,4.88051
44043.90764,4.9751,4.89091
44043.91806,4.9337,4.89253
44043.92847,4.89874,4.90155
44043.93889,4.86986,4.90217
44043.94931,4.85355,4.89382
44043.95972,4.83578,4.89681
44043.97014,4.82879,4.89491
44043.98056,4.82079,4.8935
44043.99097,4.81751,4.89353
44044.00139,4.82125,4.92507
44044.01181,4.82805,4.9722
44044.02222,4.83562,4.97255
44044.03264,4.84647,4.99123
44044.04306,4.85017,4.99079
44044.05347,4.86528,4.98722
44044.06389,4.87426,4.97798
44044.07431,4.88826,4.96764
44044.08472,4.90208,4.95637
44044.09514,4.9156,4.96788
44044.10556,4.92981,4.95247
44044.11597,4.94726,4.9459
44044.12639,4.96074,4.92853
44044.13681,4.97796,4.91977
44044.14722,5.00105,4.91453
44044.15764,5.02107,4.90807
44044.16806,5.04681,4.91887
44044.17847,5.07815,4.93106
44044.18889,5.11027,4.93528
44044.19931,5.14758,4.94773
44044.20972,5.18013,4.95935
44044.22014,5.21958,4.97047
44044.23056,5.25561,4.98673
44044.24097,5.29477,5.02021
44044.25139,5.33116,5.05959
44044.26181,5.36932,5.08822
44044.27222,5.41888,5.12878
44044.28264,5.50486,5.20635
44044.29306,5.66909,5.36093
44044.30347,5.88836,5.56594
44044.31389,6.23328,5.90291
44044.32431,6.69626,6.34828
44044.33472,7.3758,6.90635
44044.34514,8.12852,7.64319
44044.35556,9.10069,8.58168
44044.36597,10.0425,9.52498
44044.37639,10.9354,10.3786
44044.38681,11.876,11.3129
44044.39722,12.7024,12.1318
44044.40764,13.4449,12.8544
44044.41806,14.1618,13.6074
44044.42847,14.652,14.0973
44044.43889,15.1595,14.4965
44044.44931,15.4365,14.5528
44044.45972,15.6304,14.4793
44044.47014,15.7258,14.3186
44044.48056,15.6303,14.1029
44044.49097,15.4759,13.904
44044.50139,15.3514,13.7572
44044.51181,15.2076,13.5872
44044.52222,15.0143,13.4447
44044.53264,14.839,13.3048
44044.54306,14.536,13.127
44044.55347,14.2057,12.9446
44044.56389,13.8694,12.7683
44044.57431,13.5349,12.5882
44044.58472,13.2261,12.4081
44044.59514,12.9166,12.233
44044.60556,12.6303,12.0823
44044.61597,12.3549,11.9282
44044.62639,12.0929,11.7728
44044.63681,11.8351,11.6091
44044.64722,11.5736,11.4354
44044.65764,11.232,11.2193
44044.66806,10.8329,10.9134
44044.67847,10.4081,10.5108
44044.68889,10.0056,10.121
44044.69931,9.623,9.72372
44044.70972,9.23551,9.30933
44044.72014,8.79922,8.83906
44044.73056,8.35773,8.36832
44044.74097,7.92596,7.89529
44044.75139,7.53189,7.46097
44044.76181,7.17271,7.05619
44044.77222,6.85239,6.69229
44044.78264,6.56384,6.37339
44044.79306,6.3099,6.08187
44044.80347,6.07825,5.833
44044.81389,5.87399,5.61418
44044.82431,5.69655,5.42724
44044.83472,5.5348,5.25808
44044.84514,5.38701,5.09907
44044.85556,5.25789,4.95727
44044.86597,5.14648,4.81875
44044.87639,5.05625,4.70343
44044.88681,4.97454,4.60032
44044.89722,4.90102,4.49826
44044.90764,4.8372,4.42929
44044.91806,4.78237,4.35236
44044.92847,4.73552,4.30789
44044.93889,4.69986,4.31029
44044.94931,4.67313,4.3648
44044.95972,4.64448,4.39931
44044.97014,4.63003,4.43816
44044.98056,4.61791,4.47514
44044.99097,4.61753,4.5204
44045.00139,4.61551,4.56475
44045.01181,4.61503,4.60106
44045.02222,4.61747,4.64163
44045.03264,4.62468,4.67697
44045.04306,4.64087,4.72741
44045.05347,4.66399,4.77231
44045.06389,4.68452,4.79641
44045.07431,4.70348,4.79539
44045.08472,4.72642,4.7957
44045.09514,4.74481,4.79311
44045.10556,4.76545,4.78493
44045.11597,4.78888,4.7902
44045.12639,4.80829,4.79087
44045.13681,4.83213,4.79661
44045.14722,4.85724,4.78982
44045.15764,4.88446,4.80165
44045.16806,4.90806,4.8053
44045.17847,4.94241,4.81503
44045.18889,4.97136,4.82815
44045.19931,5.00516,4.83956
44045.20972,5.03983,4.85774
44045.22014,5.08515,4.88196
44045.23056,5.12793,4.91654
44045.24097,5.17478,4.94508
44045.25139,5.21604,4.98178
44045.26181,5.25698,5.0197
44045.27222,5.31178,5.11154
44045.28264,5.40651,5.2396
44045.29306,5.57573,5.43111
44045.30347,5.812,5.70157
44045.31389,6.08565,6.01126
44045.32431,6.39431,6.29812
44045.33472,6.87895,6.60144
44045.34514,7.67402,7.10075
44045.35556,8.53369,7.82737
44045.36597,9.41705,8.62308
44045.37639,10.3398,9.48048
44045.38681,11.2577,10.375
44045.39722,12.1665,11.3352
44045.40764,13.049,12.2755
44045.41806,13.8637,13.1992
44045.42847,14.5467,13.944
44045.43889,15.0435,14.3736
44045.44931,15.3464,14.4585
44045.45972,15.5102,14.3665
44045.47014,15.5689,14.206
44045.48056,15.5513,14.0502
44045.49097,15.4545,13.866
44045.50139,15.3033,13.6863
44045.51181,15.0859,13.5143
44045.52222,14.8177,13.3337
44045.53264,14.5009,13.2139
44045.54306,14.1668,12.9919
44045.55347,13.8202,12.7812
44045.56389,13.4738,12.5869
44045.57431,13.1214,12.4038
44045.58472,12.7922,12.2312
44045.59514,12.4688,12.0291
44045.60556,12.167,11.8491
44045.61597,11.8809,11.6843
44045.62639,11.61,11.5111
44045.63681,11.3291,11.3295
44045.64722,11.056,11.16
44045.65764,10.7116,10.9227
44045.66806,10.3092,10.6234
44045.67847,9.86804,10.1832
44045.68889,9.45098,9.74666
44045.69931,9.05204,9.31157
44045.70972,8.64126,8.8503
44045.72014,8.19148,8.34411
44045.73056,7.73317,7.84712
44045.74097,7.29422,7.35163
44045.75139,6.89808,6.89813
44045.76181,6.54282,6.50142
44045.77222,6.22221,6.12536
44045.78264,5.9322,5.79477
44045.79306,5.67766,5.49966
44045.80347,5.45965,5.23288
44045.81389,5.25957,5.00715
44045.82431,5.08015,4.80157
44045.83472,4.9308,4.65925
44045.84514,4.79476,4.53021
44045.85556,4.67804,4.40766
44045.86597,4.58197,4.32221
44045.87639,4.50134,4.26457
44045.88681,4.43422,4.21707
44045.89722,4.37776,4.16595
44045.90764,4.33767,4.12215
44045.91806,4.29634,4.10483
44045.92847,4.2721,4.10796
44045.93889,4.25769,4.09825
44045.94931,4.24348,4.08933
44045.95972,4.23486,4.0655
44045.97014,4.23067,4.06088
44045.98056,4.23581,4.05418
44045.99097,4.24171,4.04873
44046.00139,4.25253,4.05206
44046.01181,4.26423,4.05311
44046.02222,4.27974,4.0736
44046.03264,4.29547,4.10291
44046.04306,4.31264,4.13786
44046.05347,4.32775,4.17866
44046.06389,4.35161,4.20496
44046.07431,4.37095,4.22709
44046.08472,4.39008,4.25083
44046.09514,4.41414,4.28439
44046.10556,4.44342,4.32777
44046.11597,4.47047,4.40612
44046.12639,4.4976,4.48454
44046.13681,4.51496,4.54959
44046.14722,4.53876,4.60639
44046.15764,4.56266,4.63028
44046.16806,4.58834,4.64625
44046.17847,4.61158,4.66554
44046.18889,4.6392,4.6712
44046.19931,4.66104,4.66961
44046.20972,4.68546,4.68089
44046.22014,4.70906,4.70692
44046.23056,4.73917,4.74227
44046.24097,4.76818,4.81347
44046.25139,4.79878,4.88421
44046.26181,4.82961,4.91953
44046.27222,4.87701,4.96719
44046.28264,4.97632,5.05971
44046.29306,5.13463,5.199
44046.30347,5.34975,5.3904
44046.31389,5.61591,5.63435
44046.32431,5.9181,5.90803
44046.33472,6.39262,6.20886
44046.34514,7.10869,6.68543
44046.35556,7.75905,7.30129
44046.36597,8.56812,8.13154
44046.37639,9.4065,9.02486
44046.38681,10.184,9.8501
44046.39722,10.9645,10.6634
44046.40764,12.0018,11.7439
44046.41806,12.8942,12.6789
44046.42847,13.7017,13.4655
44046.43889,14.3421,13.912
44046.44931,14.7978,14.0348
44046.45972,15.1311,14.0038
44046.47014,15.2273,13.8981
44046.48056,15.2619,13.7862
44046.49097,15.1436,13.6474
44046.50139,14.9341,13.5229
44046.51181,14.5569,13.3177
44046.52222,14.35,13.2484
44046.53264,13.9518,13.036
44046.54306,13.6568,12.8943
44046.55347,13.348,12.7385
44046.56389,13.0913,12.6207
44046.57431,12.7645,12.4348
44046.58472,12.4417,12.2569
44046.59514,11.9965,11.9502
44046.60556,11.6311,11.7105
44046.61597,11.3382,11.5303
44046.62639,11.065,11.358
44046.63681,10.8956,11.2878
44046.64722,10.7624,11.2268
44046.65764,10.5447,11.1137
44046.66806,10.2413,10.8813
44046.67847,9.84493,10.4804
44046.68889,9.46098,10.0637
44046.69931,9.075,9.61266
44046.70972,8.69651,9.17774
44046.72014,8.26618,8.70767
44046.73056,7.81851,8.20189
44046.74097,7.38326,7.71282
44046.75139,6.98625,7.25168
44046.76181,6.62675,6.8418
44046.77222,6.29641,6.49534
44046.78264,6.01238,6.17567
44046.79306,5.75649,5.95214
44046.80347,5.53082,5.70644
44046.81389,5.32746,5.5048
44046.82431,5.14542,5.3356
44046.83472,4.98543,5.18887
44046.84514,4.84865,5.05236
44046.85556,4.73756,4.94844
44046.86597,4.64448,4.86206
44046.87639,4.56288,4.78046
44046.88681,4.48959,4.70139
44046.89722,4.43146,4.65435
44046.90764,4.37436,4.61666
44046.91806,4.33612,4.58751
44046.92847,4.29863,4.56105
44046.93889,4.27117,4.53711
44046.94931,4.2545,4.5192
44046.95972,4.24105,4.50972
44046.97014,4.22892,4.50868
44046.98056,4.22753,4.51407
44046.99097,4.22746,4.52234
44047.00139,4.23373,4.54201
44047.01181,4.23616,4.54672
44047.02222,4.24556,4.56271
44047.03264,4.26332,4.59033
44047.04306,4.28157,4.61292
44047.05347,4.2923,4.64157
44047.06389,4.30553,4.661
44047.07431,4.32374,4.6826
44047.08472,4.34537,4.69869
44047.09514,4.36622,4.72721
44047.10556,4.38225,4.74438
44047.11597,4.40229,4.7379
44047.12639,4.41962,4.74395
44047.13681,4.43539,4.7345
44047.14722,4.45084,4.73075
44047.15764,4.47523,4.73353
44047.16806,4.49262,4.73035
44047.17847,4.51322,4.71642
44047.18889,4.52882,4.72063
44047.19931,4.55462,4.73267
44047.20972,4.58683,4.74141
44047.22014,4.60952,4.73997
44047.23056,4.62874,4.74971
44047.24097,4.6522,4.75446
44047.25139,4.66905,4.78295
44047.26181,4.68577,4.79556
44047.27222,4.71288,4.8121
44047.28264,4.77268,4.84223
44047.29306,4.92957,4.97774
44047.30347,5.20991,5.23934
44047.31389,5.65256,5.65747
44047.32431,6.25371,6.24387
44047.33472,6.97035,6.86096
44047.34514,7.91615,7.74964
44047.35556,8.96724,8.80282
44047.36597,9.80962,9.68197
44047.37639,10.4849,10.4018
44047.38681,11.1448,11.1269
44047.39722,11.6924,11.7306
44047.40764,12.1798,12.2543
44047.41806,12.7058,12.8077
44047.42847,13.1673,13.2448
44047.43889,13.5519,13.4935
44047.44931,13.8892,13.5825
44047.45972,14.1265,13.5602
44047.47014,14.2608,13.5031
44047.48056,14.2717,13.4135
44047.49097,14.1475,13.314
44047.50139,13.9862,13.2279
44047.51181,13.7324,13.1153
44047.52222,13.4472,13.0097
44047.53264,13.1657,12.8703
44047.54306,12.7947,12.6601
44047.55347,12.4934,12.4787
44047.56389,12.2925,12.3775
44047.57431,12.057,12.2443
44047.58472,11.823,12.0911
44047.59514,11.5978,11.9582
44047.60556,11.3552,11.7871
44047.61597,11.124,11.6215
44047.62639,10.7897,11.3193
44047.63681,10.6208,11.2201
44047.64722,10.4337,11.0816
44047.65764,10.1995,10.8967
44047.66806,9.90753,10.6422
44047.67847,9.54196,10.26
44047.68889,9.18822,9.86927
44047.69931,8.83177,9.45317
44047.70972,8.43945,8.99221
44047.72014,8.00661,8.45792
44047.73056,7.55551,7.94504
44047.74097,7.11934,7.43883
44047.75139,6.72051,6.99083
44047.76181,6.37444,6.60772
44047.77222,6.059,6.26635
44047.78264,5.78844,5.96993
44047.79306,5.54112,5.71122
44047.80347,5.33268,5.48056
44047.81389,5.15019,5.27449
44047.82431,4.99214,5.11092
44047.83472,4.85318,4.97037
44047.84514,4.73308,4.89928
44047.85556,4.63173,4.75825
44047.86597,4.53632,4.66358
44047.87639,4.45365,4.59307
44047.88681,4.38292,4.52817
44047.89722,4.33043,4.48985
44047.90764,4.2856,4.46311
44047.91806,4.25436,4.44307
44047.92847,4.22994,4.43999
44047.93889,4.21396,4.43568
44047.94931,4.19904,4.44308
44047.95972,4.19544,4.44937
44047.97014,4.19858,4.45979
44047.98056,4.20309,4.48508
44047.99097,4.21264,4.49729
44048.00139,4.22227,4.51585
44048.01181,4.23537,4.54234
44048.02222,4.24827,4.56862
44048.03264,4.26287,4.60394
44048.04306,4.27889,4.63665
44048.05347,4.29284,4.65914
44048.06389,4.29968,4.67833
44048.07431,4.30702,4.70987
44048.08472,4.32372,4.74866
44048.09514,4.34474,4.77535
44048.10556,4.36494,4.81803
44048.11597,4.38575,4.84411
44048.12639,4.41565,4.85753
44048.13681,4.44127,4.85985
44048.14722,4.46974,4.88309
44048.15764,4.50214,4.90733
44048.16806,4.53411,4.9505
44048.17847,4.56933,5.00178
44048.18889,4.60237,5.06353
44048.19931,4.63977,5.12527
44048.20972,4.6813,5.16873
44048.22014,4.72851,5.2091
44048.23056,4.77497,5.23098
44048.24097,4.81943,5.2682
44048.25139,4.85622,5.30068
44048.26181,4.89656,5.32325
44048.27222,4.95588,5.36964
44048.28264,5.06282,5.46995
44048.29306,5.25846,5.65825
44048.30347,5.52806,5.9215
44048.31389,5.83435,6.22102
44048.32431,6.17312,6.55237
44048.33472,6.70258,6.92671
44048.34514,7.49004,7.54591
44048.35556,8.33521,8.36677
44048.36597,9.20436,9.25989
44048.37639,10.0823,10.2033
44048.38681,10.9609,11.1415
44048.39722,11.8254,12.1205
44048.40764,12.6392,13.0388
44048.41806,13.3729,13.8488
44048.42847,13.9502,14.366
44048.43889,14.3202,14.5826
44048.44931,14.5291,14.5561
44048.45972,14.5855,14.4318
44048.47014,14.5308,14.2699
44048.48056,14.3804,12.4235
44048.49097,12.437,12.681
44048.50139,11.4242,12.7396
44048.51181,11.5771,12.3365
44048.52222,11.6531,11.9533
44048.53264,12.5052,13.2284
44048.54306,11.6413,10.3756
44048.55347,10.9478,12.068
44048.56389,11.5215,14.1441
44048.57431,14.9418,13.8721
44048.58472,14.3421,13.4921
44048.59514,13.7777,13.216
44048.60556,13.3231,12.8153
44048.61597,12.8037,12.4954
44048.62639,12.3406,12.0969
44048.63681,11.8733,11.8094
44048.64722,11.5092,11.4567
44048.65764,11.1189,10.9747
44048.66806,10.6706,10.3794
44048.67847,10.13,9.80498
44048.68889,9.60257,9.22727
44048.69931,9.09856,8.62581
44048.70972,8.58458,7.99646
44048.72014,8.03591,7.38861
44048.73056,7.49129,6.81494
44048.74097,6.96085,6.29814
44048.75139,6.48504,5.85879
44048.76181,6.05634,5.45517
44048.77222,5.68059,5.12173
44048.78264,5.34874,4.83321
44048.79306,5.0649,4.57467
44048.80347,4.80903,4.36532
44048.81389,4.59265,4.17521
44048.82431,4.39927,4.01388
44048.83472,4.22996,3.88404
44048.84514,4.08199,3.77618
44048.85556,3.96102,3.67842
44048.86597,3.86366,3.60464
44048.87639,3.77438,3.54391
44048.88681,3.70531,3.50323
44048.89722,3.64801,3.46737
44048.90764,3.60467,3.42931
44048.91806,3.56863,3.4131
44048.92847,3.53358,3.39626
44048.93889,3.51283,3.39021
44048.94931,3.4955,3.39541
44048.95972,3.48748,3.41058
44048.97014,3.48917,3.42843
44048.98056,3.49381,3.45031
44048.99097,3.50574,3.47472
44049.00139,3.51149,3.50824
44049.01181,3.52666,3.53739
44049.02222,3.53552,3.56707
44049.03264,3.5502,3.60548
44049.04306,3.56618,3.63871
44049.05347,3.58471,3.67809
44049.06389,3.60743,3.73188
44049.07431,3.63859,3.78256
44049.08472,3.67107,3.83773
44049.09514,3.70693,3.90564
44049.10556,3.74092,3.96025
44049.11597,3.77701,4.01062
44049.12639,3.80409,4.08075
44049.13681,3.83414,4.1408
44049.14722,3.86139,4.21056
44049.15764,3.90503,4.28472
44049.16806,3.95153,4.33224
44049.17847,3.99359,4.3783
44049.18889,4.04539,4.44021
44049.19931,4.08876,4.47618
44049.20972,4.14168,4.51643
44049.22014,4.1867,4.55541
44049.23056,4.22517,4.60473
44049.24097,4.27309,4.66392
44049.25139,4.32783,4.71719
44049.26181,4.37934,4.79377
44049.27222,4.45317,4.97082
44049.28264,4.57949,5.24538
44049.29306,4.77919,5.57858
44049.30347,5.06259,5.94906
44049.31389,5.39563,6.34119
44049.32431,5.76179,6.79283
44049.33472,6.32376,7.51388
44049.34514,7.11816,8.34574
44049.35556,7.97037,9.21518
44049.36597,8.63621,10.1149
44049.37639,9.26756,11.0528
44049.38681,9.90721,12.0034
44049.39722,10.5702,12.9085
44049.40764,11.245,13.6674
44049.41806,11.9876,14.1344
44049.42847,12.8638,14.3063
44049.43889,13.528,14.2897
44049.44931,13.9337,14.1846
44049.45972,14.1357,14.0167
44049.47014,14.1824,13.8463
44049.48056,14.0992,13.6764
44049.49097,13.9233,13.507
44049.50139,13.6882,13.3221
44049.51181,13.4173,13.1603
44049.52222,13.1356,12.9861
44049.53264,12.8538,12.7906
44049.54306,12.5641,12.6
44049.55347,12.2879,12.4168
44049.56389,12.0198,12.2262
44049.57431,11.7521,12.0464
44049.58472,11.5022,11.8335
44049.59514,11.2637,11.6574
44049.60556,11.0347,11.4532
44049.61597,10.814,11.2673
44049.62639,10.6055,11.0841
44049.63681,10.4011,10.8842
44049.64722,10.1943,10.6554
44049.65764,9.97043,10.3456
44049.66806,9.69915,9.93958
44049.67847,9.34493,9.49892
44049.68889,8.98835,9.0322
44049.69931,8.61046,8.49838
44049.70972,8.19379,7.95484
44049.72014,7.73036,7.39622
44049.73056,7.24078,6.84555
44049.74097,6.76822,6.38596
44049.75139,6.34223,5.99651
44049.76181,5.95969,5.63332
44049.77222,5.61967,5.3138
44049.78264,5.31868,5.04103
44049.79306,5.05084,4.79403
44049.80347,4.82253,4.58739
44049.81389,4.62009,4.40594
44049.82431,4.4422,4.25461
44049.83472,4.28745,4.11612
44049.84514,4.16049,3.97745
44049.85556,4.04728,3.83938
44049.86597,3.94707,3.72255
44049.87639,3.86138,3.60485
44049.88681,3.7905,3.49722
44049.89722,3.7316,3.40789
44049.90764,3.67784,3.3376
44049.91806,3.6365,3.26522
44049.92847,3.59997,3.19377
44049.93889,3.56294,3.13304
44049.94931,3.53297,3.08107
44049.95972,3.50918,3.03239
44049.97014,3.48946,3.00892
44049.98056,3.47313,3.00071
44049.99097,3.46619,2.97755
44050.00139,3.46391,2.96999
44050.01181,3.46487,2.94853
44050.02222,3.45642,2.92826
44050.03264,3.45577,2.91933
44050.04306,3.4569,2.90274
44050.05347,3.45706,2.8843
44050.06389,3.46098,2.88383
44050.07431,3.46464,2.88914
44050.08472,3.46957,2.90525
44050.09514,3.47895,2.91014
44050.10556,3.48445,2.90655
44050.11597,3.4906,2.90803
44050.12639,3.49388,2.89792
44050.13681,3.49926,2.8975
44050.14722,3.50684,2.90217
44050.15764,3.50952,2.92903
44050.16806,3.51388,2.97638
44050.17847,3.52604,3.00356
44050.18889,3.53621,3.05885
44050.19931,3.5453,3.11862
44050.20972,3.5509,3.18717
44050.22014,3.56116,3.25591
44050.23056,3.57287,3.32041
44050.24097,3.5855,3.38602
44050.25139,3.59874,3.45233
44050.26181,3.60641,3.53202
44050.27222,3.64076,3.6471
44050.28264,3.69782,3.90948
44050.29306,3.86118,4.28491
44050.30347,4.2057,4.73293
44050.31389,4.61749,5.34052
44050.32431,5.17759,6.01609
44050.33472,6.00208,6.68724
44050.34514,6.87653,7.65817
44050.35556,7.73364,8.25933
44050.36597,8.50446,9.00766
44050.38264,9.58813,9.95849
44050.39306,10.34,10.8578
44050.40347,11.0584,11.6258
44050.41389,11.638,12.3677
44050.42431,12.1741,12.6606
44050.43472,12.3191,12.7037
44050.44514,12.2355,12.73
44050.45556,12.1521,12.6352
44050.46597,11.9416,12.5742
44050.47639,11.7727,12.5011
44050.48681,11.5968,12.3509
44050.49722,11.3668,12.233
44050.50764,11.1741,11.8682
44050.51806,10.8082,11.5483
44050.52847,10.5123,11.5822
44050.53889,10.4848,11.2366
44050.54931,10.1711,10.822
44050.55972,9.82854,10.6626
44050.57014,9.6845,10.3673
44050.58056,9.454,9.97715
44050.59097,9.15853,9.52693
44050.60139,8.79904,9.22706
44050.61181,8.55617,9.27862
44050.62222,8.62071,9.05537
44050.63264,8.43251,8.69471
44050.64306,8.11885,8.33017
44050.65347,7.78305,7.96303
44050.66389,7.46022,7.62772
44050.67431,7.17004,7.35479
44050.68472,6.92059,7.14116
44050.69514,6.71776,6.91562
44050.70556,6.5144,6.60767
44050.71597,6.22127,6.28419
44050.72639,5.90991,5.98566
44050.73681,5.61134,5.70944
44050.74722,5.34016,5.46331
44050.75764,5.10206,5.24302
44050.76806,4.89487,5.05096
44050.77847,4.71558,4.86919
44050.78889,4.54591,4.71882
44050.79931,4.39593,4.5832
44050.80972,4.26055,4.46631
44050.82014,4.14205,4.36675
44050.83056,4.03838,4.27435
44050.84097,3.94264,4.19945
44050.85139,3.86021,4.14084
44050.86181,3.80731,4.07376
44050.87222,3.75579,4.01926
44050.88264,3.70239,3.97937
44050.89306,3.64821,3.93934
44050.90347,3.61219,3.90749
44050.91389,3.57488,3.8755
44050.92431,3.54605,3.85485
44050.93472,3.52511,3.85
44050.94514,3.50248,3.85752
44050.95556,3.49077,3.85429
44050.96597,3.48542,3.84768
44050.97639,3.47266,3.84028
44050.98681,3.46117,3.84234
44050.99722,3.44632,3.84963
44051.00764,3.43788,3.82896
44051.01806,3.42571,3.81982
44051.02847,3.4157,3.85042
44051.03889,3.41101,3.86975
44051.04931,3.41463,3.89508
44051.05972,3.4143,3.91552
44051.07014,3.40602,3.92479
44051.08056,3.39935,3.92549
44051.09097,3.38335,3.92559
44051.10139,3.37287,3.92625
44051.11181,3.36136,3.92118
44051.12222,3.355,3.92507
44051.13264,3.34985,3.93206
44051.14306,3.35121,3.95544
44051.15347,3.36323,3.95423
44051.16389,3.3655,3.98448
44051.17431,3.36344,3.97545
44051.18472,3.36068,3.99632
44051.19514,3.36658,4.01927
44051.20556,3.36811,4.0325
44051.21597,3.36889,4.05892
44051.22639,3.36847,4.08534
44051.23681,3.39087,4.11705
44051.24722,3.41673,4.14468
44051.25764,3.42641,4.17858
44051.26806,3.44298,4.25014
44051.27847,3.50327,4.40053
44051.28889,3.65188,4.67662
44051.29931,3.93031,4.99447
44051.30972,4.24368,5.43281
44051.32014,4.69765,5.96101
44051.33056,5.2362,6.41549
44051.34097,6.00982,7.16707
44051.35139,6.85736,7.99423
44051.36181,7.71217,8.96815
44051.37222,8.64345,9.84298
