Date,RW2,RW3/RW1
44081.88611,6.68773,6.00789
44081.89653,6.67991,6.01323
44081.90694,6.68194,6.01741
44081.91736,6.67849,6.01582
44081.92778,6.66186,6.01884
44081.93819,6.6672,6.02766
44081.94861,6.66596,6.03186
44081.95903,6.65812,6.03496
44081.96944,6.66129,6.04613
44081.97986,6.66006,6.05965
44081.99028,6.65773,6.06625
44082.00069,6.66533,6.06133
44082.01111,6.64979,6.07028
44082.02153,6.6618,6.07464
44082.03194,6.64846,6.07786
44082.04236,6.65717,6.07644
44082.05278,6.63832,6.08082
44082.06319,6.63931,6.08752
44082.07361,6.63699,6.09191
44082.08403,6.64571,6.09628
44082.09444,6.63566,6.10529
44082.10486,6.64439,6.10853
44082.11528,6.6443,6.11757
44082.12569,6.64423,6.13011
44082.13611,6.64747,6.13921
44082.14653,6.6518,6.1344
44082.15694,6.64839,6.1539
44082.16736,6.65272,6.16296
44082.17778,6.65262,6.16391
44082.18819,6.65807,6.17414
44082.19861,6.66019,6.17974
44082.20903,6.65567,6.18998
44082.21944,6.65336,6.19326
44082.22986,6.65326,6.20119
44082.24028,6.65871,6.20563
44082.25069,6.65973,6.21704
44082.26111,6.66852,6.22266
44082.27153,6.67067,6.22829
44082.28194,6.67399,6.23745
44082.29236,6.67731,6.25021
44082.30278,6.68288,6.26533
44082.31319,6.68846,6.28514
44082.32361,6.89594,6.30149
44082.33403,6.93812,6.31903
44082.34444,6.99025,6.35292
44082.35486,7.04231,6.39972
44082.36528,7.10202,6.45346
44082.37569,7.16603,6.49566
44082.38611,7.23437,6.54942
44082.39653,7.30916,6.59726
44082.40694,7.39148,6.64507
44082.41736,7.50975,6.68589
44082.42778,7.63185,6.75093
44082.43819,7.75376,6.81583
44082.44861,7.86004,6.88275
44082.45903,7.96906,6.92422
44082.46944,8.06874,6.97131
44082.47986,8.13794,7.0171
44082.49028,8.1697,7.03762
44082.50069,8.20875,7.02048
44082.51111,8.23288,7.03756
44082.52153,8.2665,7.01476
44082.53194,8.30294,7.0375
44082.54236,8.32547,7.03745
44082.55278,8.34492,7.01358
44082.56319,8.35148,7.01356
44082.57361,8.35511,6.98635
44082.58403,8.35569,6.99768
44082.59444,8.35322,6.96257
44082.60486,8.34237,6.93766
44082.61528,8.3329,6.9116
44082.62569,8.31165,6.89118
44082.63611,8.27218,6.86961
44082.64653,8.24017,6.8412
44082.65694,8.20818,6.81278
44082.66736,8.17407,6.79114
44082.67778,8.12273,6.75925
44082.68819,8.06052,6.72503
44082.69861,7.97869,6.68735
44082.70903,7.89572,6.64395
44082.71944,7.7877,6.58226
44082.72986,7.67631,6.53642
44082.74028,7.56366,6.48368
44082.75069,7.4639,6.46622
44082.76111,7.39122,6.41109
44082.77153,7.31298,6.37533
44082.78194,7.25211,6.35327
44082.79236,7.20423,6.33005
44082.80278,7.15739,6.31372
44082.81319,7.1116,6.29051
44082.82361,7.08106,6.27761
44082.83403,7.04721,6.26701
44082.84444,7.02427,6.25757
44082.85486,6.99912,6.2527
44082.86528,6.97943,6.24097
44082.87569,6.95205,6.24414
44082.88611,6.93233,6.23356
44082.89653,6.92025,6.23219
44082.90694,6.9005,6.22736
44082.91736,6.8917,6.22254
44082.92778,6.88399,6.22576
44082.93819,6.8719,6.22208
44082.94861,6.86199,6.22533
44082.95903,6.85317,6.22399
44082.96944,6.84983,6.22496
44082.97986,6.84099,6.2282
44082.99028,6.84205,6.22564
44083.00069,6.83652,6.22544
44083.01111,6.8288,6.22298
44083.02153,6.82327,6.21824
44083.03194,6.81774,6.21809
44083.04236,6.81662,6.21337
44083.05278,6.80999,6.22133
44083.06319,6.80557,6.21431
44083.07361,6.80885,6.21884
44083.08403,6.79893,6.21645
44083.09444,6.79781,6.21638
44083.10486,6.79338,6.22323
44083.11528,6.79115,6.21624
44083.12569,6.78891,6.21611
44083.13611,6.78447,6.22061
44083.14653,6.78114,6.21703
44083.15694,6.7789,6.22614
44083.16736,6.78436,6.22716
44083.17778,6.78102,6.23048
44083.18819,6.78318,6.2292
44083.19861,6.78315,6.23138
44083.20903,6.78752,6.23357
44083.21944,6.78639,6.24153
44083.22986,6.78856,6.24259
44083.24028,6.79514,6.24827
44083.25069,6.794,6.25277
44083.26111,6.79617,6.26071
44083.27153,6.79945,6.25482
44083.28194,6.80934,6.25932
44083.29236,6.81595,6.265
44083.30278,6.83028,6.27186
44083.31319,6.83691,6.27875
44083.32361,6.86781,6.29032
44083.33403,6.87777,6.30536
44083.34444,6.91861,6.31351
44083.35486,6.93078,6.33218
44083.36528,6.96607,6.36253
44083.37569,6.98371,6.39635
44083.38611,7.02661,6.43139
44083.39653,7.0826,6.47566
44083.40694,7.47546,6.52105
44083.41736,7.59659,6.6227
44083.42778,7.73813,6.66565
44083.43819,7.86194,6.66838
44083.44861,7.98426,6.91515
44083.45903,8.08135,6.89695
44083.46944,8.17995,6.93479
44083.47986,8.26505,6.98283
44083.49028,8.32932,7.02388
44083.50069,8.37962,7.05229
44083.51111,8.41894,7.03745
44083.52153,8.44528,6.99768
44083.53194,8.46419,6.96028
44083.54236,8.46408,6.92522
44083.55278,8.45744,6.89133
44083.56319,8.439,6.86767
44083.57361,8.41226,6.83387
44083.58403,8.38603,6.79557
44083.59444,8.3577,6.75948
44083.60486,8.33069,6.73694
44083.61528,8.30382,6.71436
44083.62569,8.27489,6.68835
44083.63611,8.23022,6.66909
44083.64653,8.20041,6.61808
44083.65694,8.15258,6.62133
44083.66736,8.11324,6.5702
44083.67778,8.06633,6.55411
44083.68819,8.01833,6.53573
44083.69861,7.95844,6.4958
44083.70903,7.89098,6.46601
44083.71944,7.80935,6.40436
44083.72986,7.71686,6.34265
44083.74028,7.62208,6.25351
44083.75069,7.5293,6.18127
44083.76111,7.43963,6.10897
44083.77153,7.36393,6.04226
44083.78194,7.29245,5.98918
44083.79236,7.22849,5.93957
44083.80278,7.16882,5.89446
44083.81319,7.1145,5.85152
44083.82361,7.06556,5.82116
44083.83403,7.0231,5.78854
44083.84444,6.9806,5.75718
44083.85486,6.94351,5.73035
44083.86528,6.90749,5.70811
44083.87569,6.8747,5.67901
44083.88611,6.84298,5.65211
44083.89653,6.81452,5.63095
44083.90694,6.78823,5.60644
44083.91736,6.7641,5.58882
44083.92778,6.73993,5.56544
44083.93819,6.71793,5.54419
44083.94861,6.69702,5.52406
44083.95903,6.6772,5.50174
44083.96944,6.65956,5.48285
44083.97986,6.64191,5.464
44083.99028,6.62533,5.45202
44084.00069,6.60872,5.4308
44084.01111,6.5921,5.41868
44084.02153,6.57768,5.39736
44084.03194,6.56327,5.39221
44084.04236,6.54887,5.37099
44084.05278,6.53555,5.36253
44084.06319,6.52331,5.34479
44084.07361,6.50997,5.32815
44084.08403,6.49776,5.31269
44084.09444,6.48443,5.2985
44084.10486,6.47325,5.28543
44084.11528,6.46094,5.2722
44084.12569,6.44862,5.26349
44084.13611,6.4374,5.25015
44084.14653,6.42621,5.23802
44084.15694,6.41505,5.22594
44084.16736,6.40499,5.21516
44084.17778,6.39605,5.20207
44084.18819,6.386,5.19134
44084.19861,6.37699,5.18176
44084.20903,6.36797,5.17086
44084.21944,6.36004,5.16685
44084.22986,6.35105,5.15824
44084.24028,6.34317,5.15549
44084.25069,6.33639,5.14699
44084.26111,6.32964,5.13733
44084.27153,6.32624,5.12314
44084.28194,6.32618,5.12064
44084.29236,6.33611,5.11355
44084.30278,6.35605,5.11356
44084.31319,6.37821,5.10793
44084.32361,6.40702,5.11046
44084.33403,6.45026,5.12928
44084.34444,6.50676,5.16455
44084.35486,6.56212,5.23696
44084.36528,6.61302,5.28393
44084.37569,6.66282,5.30308
44084.38611,6.69387,5.312
44084.39653,6.69733,5.31995
44084.40694,6.69202,5.3301
44084.41736,6.6879,5.3462
44084.42778,6.68471,5.35117
44084.43819,6.68374,5.36672
44084.44861,6.68272,5.37892
44084.45903,6.68063,5.39432
44084.46944,6.67964,5.40982
44084.47986,6.67865,5.42072
44084.49028,6.67652,5.42706
44084.50069,6.6744,5.4366
44084.51111,6.67224,5.44268
44084.52153,6.67005,5.45551
44084.53194,6.6701,5.46706
44084.54236,6.66795,5.47188
44084.55278,6.6658,5.46983
44084.56319,6.66471,5.46888
44084.57361,6.66139,5.4896
44084.58403,6.65912,5.49861
44084.59444,6.66128,5.49936
44084.60486,6.65902,5.51639
44084.61528,6.66013,5.51258
44084.62569,6.65681,5.51946
44084.63611,6.65566,5.51584
44084.64653,6.65341,5.51669
44084.65694,6.65003,5.51292
44084.66736,6.64117,5.51367
44084.67778,6.63008,5.50526
44084.68819,6.60909,5.48868
44084.69861,6.58587,5.45132
44084.70903,6.56592,5.41043
44084.71944,6.54156,5.38206
44084.72986,6.51389,5.35492
44084.74028,6.4873,5.32321
44084.75069,6.45959,5.29375
44084.76111,6.43295,5.26774
44084.77153,6.40849,5.24053
44084.78194,6.38399,5.22134
44084.79236,6.36169,5.19863
44084.80278,6.34048,5.18292
44084.81319,6.31928,5.17066
44084.82361,6.29919,5.15498
44084.83403,6.28023,5.14166
44084.84444,6.26237,5.12731
44084.85486,6.24674,5.1199
44084.86528,6.22671,5.10214
44084.87569,6.20999,5.09371
44084.88611,6.19438,5.08301
44084.89653,6.18097,5.07229
44084.90694,6.16536,5.06157
44084.91736,6.15197,5.0555
44084.92778,6.13855,5.04716
44084.93819,6.12621,5.03407
44084.94861,6.11278,5.02673
44084.95903,6.10044,5.01828
44084.96944,6.08918,5.01096
44084.97986,6.07903,5.00359
44084.99028,6.06669,4.99855
44085.00069,6.05545,4.99243
44085.01111,6.04529,4.98631
44085.02153,6.03518,4.9813
44085.03194,6.02397,4.97059
44085.04236,6.01495,4.96805
44085.05278,6.00481,4.97125
44085.06319,5.99578,4.96745
44085.07361,5.98564,4.96368
44085.08403,5.97554,4.95179
44085.09444,5.96546,4.94344
44085.10486,5.95539,4.94214
44085.11528,5.94642,4.93618
44085.12569,5.93744,4.93254
44085.13611,5.92737,4.92891
44085.14653,5.91952,4.92761
44085.15694,5.90943,4.92167
44085.16736,5.90045,4.91804
44085.17778,5.89255,4.91556
44085.18819,5.88469,4.91185
44085.19861,5.87795,4.91056
44085.20903,5.87011,4.90697
44085.21944,5.86226,4.90455
44085.22986,5.85664,4.90324
44085.24028,5.84988,4.90315
44085.25069,5.84089,4.90186
44085.26111,5.83077,4.89938
44085.27153,5.82739,4.88872
44085.28194,5.82291,4.88983
44085.29236,5.82182,4.89214
44085.30278,5.81956,4.89571
44085.31319,5.81958,4.90034
44085.32361,5.82867,4.9039
44085.33403,5.85134,4.91578
44085.34444,5.88762,4.9257
44085.35486,5.90712,4.94209
44085.36528,5.90277,4.96189
44085.37569,5.89844,4.98013
44085.39097,5.89408,4.9972
44085.40139,5.90138,5.02476
44085.41181,5.90912,5.04545
44085.42222,5.91663,5.07139
44085.43264,5.9229,5.09754
44085.44306,5.92891,5.11682
44085.45347,5.93821,5.14141
44085.46389,5.94865,5.17054
44085.47431,5.95898,5.18936
44085.48472,5.96917,5.216
44085.49514,5.98015,5.24122
44085.50556,5.99125,5.26362
44085.51597,6.00102,5.2816
44085.52639,6.01277,5.29581
44085.53681,6.02335,5.31077
44085.54722,6.03477,5.32901
44085.55764,6.04603,5.34792
44085.56806,6.05708,5.3688
44085.57847,6.06806,5.3905
44085.58889,6.07888,5.40294
44085.59931,6.08952,5.41629
44085.60972,6.09915,5.4225
44085.62014,6.14087,5.43576
44085.63056,6.22606,5.45409
44085.64097,6.30067,5.52033
44085.65139,6.36425,5.58469
44085.66181,6.4192,5.63157
44085.67222,6.46661,5.67735
44085.68264,6.50644,5.71175
44085.69306,6.52998,5.73811
44085.70347,6.547,5.7393
44085.71389,6.54768,5.72443
44085.72431,6.53851,5.69579
44085.73472,6.5239,5.6567
44085.74514,6.5049,5.63255
44085.75556,6.48807,5.6084
44085.76597,6.47234,5.59919
44085.77639,6.45878,5.60157
44085.78681,6.44855,5.61203
44085.79722,6.44159,5.60998
44085.80764,6.43575,5.62291
44085.81806,6.43101,5.63479
44085.82847,6.42628,5.64328
44085.83889,6.42489,5.6599
44085.84931,6.4235,5.6662
44085.85972,6.42323,5.6841
44085.87014,6.42407,5.69049
44085.88056,6.42384,5.69805
44085.89097,6.42579,5.70569
44085.90139,6.42773,5.72025
44085.91181,6.43078,5.73249
44085.92222,6.43383,5.75281
44085.93264,6.43691,5.76271
44085.94306,6.44,5.77269
44085.95347,6.44422,5.78849
44085.96389,6.44845,5.80204
44085.97431,6.45273,5.81328
44085.98472,6.45705,5.83392
44085.99514,6.46136,5.84188
44086.00556,6.46566,5.844
44086.01597,6.47106,5.86004
44086.02639,6.47533,5.87719
44086.03681,6.48073,5.88388
44086.04722,6.48392,5.89639
44086.05764,6.48931,5.90663
44086.06806,6.4936,5.91681
44086.07847,6.50563,5.92235
44086.08889,6.51213,5.92786
44086.09931,6.51642,5.93919
44086.10972,6.52183,5.9552
44086.12014,6.5273,5.96541
44086.13056,6.53163,5.97226
44086.14097,6.53707,5.97903
44086.15139,6.5414,5.98464
44086.16181,6.54684,5.9809
44086.17222,6.55227,5.99932
44086.18264,6.55772,6.00608
44086.19306,6.56428,6.01401
44086.20347,6.56974,6.02779
44086.21389,6.57408,6.03224
44086.22431,6.57955,6.0402
44086.23472,6.58614,6.05051
44086.24514,6.59161,6.06083
44086.25556,6.59709,6.06648
44086.26597,6.60814,6.0803
44086.27639,6.62144,6.0813
44086.28681,6.63586,6.0975
44086.29722,6.65142,6.10906
44086.30764,6.66811,6.11949
44086.31806,6.69151,6.13112
44086.32847,6.73172,6.14514
44086.33889,6.77975,6.16627
44086.34931,6.83554,6.19113
44086.35972,6.89795,6.22081
44086.37014,6.96468,6.25759
44086.38056,7.03462,6.28732
44086.39097,7.13208,6.3217
44086.40139,7.2403,6.38191
44086.41181,7.36029,6.43277
44086.42222,7.49415,6.48122
44086.43264,7.6079,6.55268
44086.44306,7.7222,6.60414
44086.45347,7.81857,6.66361
44086.46389,7.89282,6.69295
44086.47431,7.94834,6.73362
44086.48472,7.99067,6.7558
44086.49514,8.01992,6.77446
44086.50556,8.03929,6.7999
44086.51597,8.04785,6.79444
44086.52639,8.04988,6.80151
44086.53681,8.04786,6.81312
44086.54722,8.04041,6.81897
44086.55764,8.03202,6.80661
44086.56806,8.02171,6.78971
44086.57847,8.00938,6.8023
44086.58889,8.0005,6.77171
44086.59931,7.98965,6.75471
44086.60972,7.97668,6.73426
44086.62014,7.96493,6.72403
44086.63056,7.94682,6.70352
44086.64097,7.92451,6.69659
44086.65139,7.90328,6.68393
44086.66181,7.87662,6.65306
44086.67222,7.84358,6.64261
44086.68264,7.80506,6.62299
44086.69306,7.75892,6.59879
44086.70347,7.7051,6.57339
44086.71389,7.63701,6.55366
44086.72431,7.56017,6.51222
44086.73472,7.47994,6.45468
44086.74514,7.40394,6.42107
44086.75556,7.33109,6.39087
44086.76597,7.26686,6.34228
44086.77639,7.21128,6.32459
44086.78681,7.16107,6.29087
44086.79722,7.11627,6.28471
44086.80764,7.0758,6.25561
44086.81806,7.04186,6.238
44086.82847,7.01118,6.23764
44086.83889,6.98267,6.21892
44086.84931,6.95852,6.21514
44086.85972,6.93435,6.20332
44086.87014,6.91456,6.19616
44086.88056,6.89476,6.19476
44086.89097,6.87824,6.18648
44086.90139,6.86282,6.17936
44086.91181,6.84848,6.18377
44086.92222,6.83744,6.17548
44086.93264,6.82531,6.17185
44086.94306,6.81537,6.16712
44086.95347,6.80653,6.16813
44086.96389,6.79769,6.16338
44086.97431,6.78996,6.17021
44086.98472,6.78331,6.16435
44086.99514,6.77776,6.16654
44087.00556,6.77111,6.16408
44087.01597,6.76665,6.16395
44087.02639,6.76219,6.16612
44087.03681,6.75773,6.16366
44087.04722,6.75438,6.16697
44087.05764,6.75211,6.16568
44087.06806,6.74985,6.16896
44087.07847,6.74757,6.16994
44087.08889,6.74528,6.16626
44087.09931,6.74301,6.17297
44087.10972,6.74074,6.17277
44087.12014,6.73957,6.17375
44087.13056,6.73728,6.1724
44087.14097,6.7372,6.17681
44087.15139,6.73713,6.17195
44087.16181,6.73816,6.17637
44087.17222,6.73698,6.17732
44087.18264,6.7369,6.18289
44087.19306,6.73794,6.18961
44087.20347,6.73899,6.18712
44087.21389,6.74004,6.18579
44087.22431,6.7422,6.19028
44087.23472,6.74436,6.20057
44087.24514,6.74653,6.19925
44087.25556,6.7498,6.20837
44087.26597,6.7564,6.21402
44087.27639,6.76523,6.21853
44087.2875,6.77739,6.22305
44087.29792,6.794,6.22063
44087.30833,6.81617,6.23334
44087.31875,6.84391,6.24033
44087.32917,6.88164,6.24854
44087.33958,6.92711,6.26488
44087.35,6.97586,6.28025
44087.36042,7.03894,6.31197
44087.37083,7.10191,6.33916
44087.38125,7.17803,6.3663
44087.39167,7.27596,6.4039
44087.40208,7.39226,6.4509
44087.4125,7.52683,6.49218
44087.42222,7.67191,6.54603
44087.43264,7.82513,6.59971
44087.44306,7.95593,6.65786
44087.45347,8.06114,6.69975
44087.46458,8.14319,6.77007
44087.475,8.20973,6.80701
44087.48542,8.26529,6.83698
44087.49583,8.30781,6.84863
44087.50625,8.3373,6.87726
44087.51667,8.35626,6.89218
44087.52708,8.36665,6.9093
44087.5375,8.37398,6.89354
44087.54792,8.37396,6.88911
44087.55833,8.36271,6.8745
44087.56875,8.35542,6.85872
44087.57917,8.33283,6.84637
44087.58958,8.31556,6.81812
44087.6,8.29614,6.79214
44087.61042,8.27056,6.76841
44087.62083,8.24494,6.73558
44087.63125,8.23075,6.71969
44087.64167,8.20277,6.71181
44087.65208,8.13959,6.70162
44087.6625,8.09033,6.63367
44087.67292,8.04111,6.61206
44087.68333,7.97998,6.59494
44087.69375,7.91242,6.55743
44087.70417,7.833,6.52664
44087.71458,7.74271,6.49349
44087.725,7.64258,6.44104
44087.73542,7.54018,6.41459
44087.74583,7.44305,6.3518
44087.75625,7.35446,6.07999
44087.76667,7.27553,5.7682
44087.77708,7.20735,5.78579
44087.7875,7.14887,5.79536
44087.79792,7.09684,5.80059
44087.80833,7.05235,5.79671
44087.81875,7.00891,5.81675
44087.82917,6.97304,5.85959
44087.83958,6.94801,5.89103
44087.85,6.92188,5.9226
44087.86042,6.89899,5.95764
44087.87083,6.87717,6.00981
44087.88125,6.8586,6.03686
44087.89167,6.8422,6.11193
44087.90208,6.82906,6.12762
44087.9125,6.81591,6.15586
44087.92292,6.80493,6.21849
44087.93333,6.79613,6.2834
44087.94375,6.78732,6.35521
44087.95417,6.77958,6.42363
44087.96458,6.77402,6.38913
44087.975,6.76846,6.42554
44087.98542,6.764,6.41734
44087.99583,6.75845,6.4263
44088.00625,6.75397,6.44331
44088.01667,6.7495,6.52907
44088.02708,6.74721,6.53006
44088.0375,6.74493,6.52532
44088.04792,6.74156,6.57105
44088.05833,6.73929,6.60534
44088.06875,6.73701,6.60408
44088.07917,6.7347,6.58331
44088.08958,6.7324,6.61414
44088.1,6.73121,6.58297
44088.11042,6.73003,6.57478
44088.12083,6.72776,6.57349
44088.13125,6.72659,6.58026
44088.14167,6.72541,6.6066
44088.15208,6.72312,6.62836
44088.1625,6.71863,6.65011
44088.17292,6.71633,6.67418
44088.18333,6.71404,6.69712
44088.19375,6.71506,6.7051
44088.20417,6.71607,6.70734
44088.21458,6.71599,6.72109
44088.225,6.717,6.72447
44088.23542,6.71802,6.72901
44088.24583,6.71905,6.72894
44088.25625,6.72228,6.72541
44088.26667,6.72773,6.72303
44088.27708,6.73981,6.72297
44088.2875,6.7486,6.72061
44088.29792,6.76071,6.71364
44088.30833,6.77063,6.709
44088.31875,6.7905,6.70783
44088.32917,6.82697,6.71362
44088.33958,6.87007,6.71246
44088.35,6.92086,6.69861
44088.36042,6.98921,6.69287
44088.37083,7.06073,6.70218
44088.38125,7.15076,6.69993
44088.39167,7.24275,6.70119
44088.40208,7.35855,6.70017
44088.4125,7.46957,6.7015
44088.42292,7.58456,6.69249
44088.43333,7.6675,6.68119
44088.44375,7.78279,6.66649
44088.45417,7.80096,6.66563
44088.46458,7.88201,6.67512
44088.475,7.88272,6.62501
44088.48542,7.84028,6.60363
44088.49583,7.77958,6.60176
44088.50625,7.73748,6.59191
44088.51667,7.68157,6.56497
44088.52708,7.65706,6.54952
44088.5375,7.59726,6.54429
44088.54792,7.57735,6.45495
44088.55833,7.50826,6.43965
44088.56875,7.51223,6.33934
44088.57917,7.49483,6.1925
44088.58958,7.45401,6.04699
44088.6,7.43363,6.02093
44088.61042,7.39402,6.07627
44088.62083,7.34807,6.00435
44088.63125,7.32353,5.91629
44088.64167,7.30329,5.83881
44088.65208,7.31193,5.80552
44088.6625,7.28844,5.70771
44088.67292,7.25531,5.65743
44088.68333,7.24789,5.66444
44088.69375,7.22117,5.66797
44088.70417,7.16547,5.63776
44088.71458,7.14087,5.68379
44088.725,7.11302,5.83583
44088.73542,7.0529,5.93698
44088.74583,7.01743,6.26446
44088.75625,6.95067,6.12497
44088.76667,6.8989,6.09272
44088.77708,6.84815,6.00183
44088.7875,6.81353,5.96174
44088.79792,6.77887,5.93404
44088.80833,6.73446,5.87127
44088.81875,6.71919,5.91041
44088.82917,6.68877,5.86005
44088.83958,6.65832,5.83581
44088.85,6.62028,5.85571
44088.86042,6.6017,5.86318
44088.87083,6.57878,5.80947
44088.88125,6.55042,5.7853
44088.89167,6.53613,5.83819
44088.90208,6.51966,5.81516
44088.9125,6.49666,5.81476
44088.92292,6.4845,5.82571
44088.93333,6.45928,5.83665
44088.94375,6.44165,5.85554
44088.95417,6.42618,5.86875
44088.96458,6.40637,5.87745
44088.975,6.39198,5.88841
44088.98542,6.37975,5.91878
44088.99583,6.36537,5.90471
44089.00625,6.34335,5.92826
44089.01667,6.33549,5.95073
44089.02708,6.32435,5.94129
44089.0375,6.31537,5.99684
44089.04792,6.30093,5.98617
44089.05833,6.28756,5.99496
44089.06875,6.27201,6.02437
44089.07917,6.25642,6.01153
44089.08958,6.24956,6.02487
44089.1,6.23724,6.08398
44089.11042,6.22711,6.08598
44089.12083,6.20934,6.1177
44089.13125,6.1981,6.15407
44089.14167,6.18466,6.13776
44089.15208,6.17562,6.12027
44089.1625,6.16111,6.17614
44089.17292,6.15207,6.16787
44089.18333,6.1452,6.20889
44089.19375,6.13833,6.21435
44089.20417,6.12817,6.21527
44089.21458,6.1147,6.22191
44089.225,6.10013,6.22397
44089.23542,6.08668,6.26162
44089.24583,6.0733,6.27748
44089.25625,6.06104,6.28995
44089.26667,6.05314,6.29669
44089.27708,6.04523,6.29999
44089.2875,6.03515,6.30097
44089.29792,6.02509,6.28706
44089.30833,6.02163,6.3087
44089.31875,6.02044,6.29144
44089.32917,6.01628,6.26593
44089.33958,6.02554,6.22911
44089.35,6.06464,6.19809
44089.36042,6.08519,6.19477
44089.37083,6.08833,6.21916
44089.38125,6.08388,6.2356
44089.39167,6.0763,6.25551
44089.40208,6.07866,6.24448
44089.4125,6.07565,6.17738
44089.42292,6.06833,6.17696
44089.43333,6.07412,6.09981
44089.44375,6.07123,6.05396
44089.45417,6.08022,6.09498
44089.46458,6.08371,6.04025
44089.475,6.07838,6.06889
44089.48542,6.07951,6.16571
44089.49583,6.10214,6.36578
44089.50625,6.10204,6.20996
44089.51667,6.11047,6.2666
44089.52708,6.12313,6.32972
44089.5375,6.12704,6.2412
44089.54792,6.12648,6.29405
44089.55833,6.11834,6.27
44089.56875,6.13796,6.22671
44089.57917,6.14887,6.32073
44089.58958,6.14891,6.48479
44089.6,6.16172,6.27494
44089.61042,6.16048,6.5469
44089.62083,6.16339,6.43218
44089.63125,6.16509,6.51516
44089.64167,6.17002,6.36757
44089.65208,6.16726,6.22432
44089.6625,6.15588,6.29807
44089.67292,6.14663,6.25367
44089.68333,6.12547,6.37837
44089.69375,6.12907,6.23569
44089.70417,6.14873,6.29835
44089.71458,6.14574,6.21985
44089.725,6.13521,6.36523
44089.73542,6.14093,6.07487
44089.74583,6.11959,6.22368
44089.75625,6.09285,6.1311
44089.76667,6.06939,6.07144
44089.77708,6.05565,5.96174
44089.7875,6.02893,5.99048
44089.79792,6.00009,5.9945
44089.80833,5.97991,5.9211
44089.81875,5.963,5.94904
44089.82917,5.93955,5.86413
44089.83958,5.92917,5.90006
44089.85,5.91334,5.90073
44089.86042,5.89532,5.83968
44089.87083,5.87622,5.93159
44089.88125,5.86914,5.89113
44089.89167,5.85447,5.9078
44089.90208,5.84418,5.8457
44089.9125,5.82627,5.80419
44089.92292,5.81493,5.80834
44089.93333,5.79812,5.80912
44089.94375,5.78892,5.90371
44089.95417,5.7841,5.8301
44089.96458,5.77164,5.83431
44089.975,5.76791,5.8912
44089.98542,5.75431,5.86564
44089.99583,5.74068,5.89046
44090.00625,5.73035,5.90502
44090.01667,5.72112,5.94018
44090.02708,5.71075,5.92148
44090.0375,5.70035,6.04845
44090.04792,5.68999,6.00681
44090.05833,5.68082,6.00643
44090.06875,5.67382,6.00952
44090.07917,5.66244,5.99548
44090.08958,5.65541,6.02864
44090.1,5.64729,6.05944
44090.11042,5.63468,6.0891
44090.12083,5.6266,6.07505
44090.13125,5.61413,6.10583
44090.14167,5.60606,6.11709
44090.15208,5.60128,6.10306
44090.1625,5.59537,6.14654
44090.17292,5.57855,6.14741
44090.18333,5.57389,6.17954
44090.19375,5.56251,6.237
44090.20417,5.5599,6.22529
44090.21458,5.55401,6.24925
44090.225,5.5482,6.26291
44090.23542,5.53574,6.25006
44090.24583,5.52665,6.27184
44090.25625,5.51431,6.2544
44090.26667,5.49966,6.26931
44090.27708,5.48608,6.28532
44090.2875,5.47373,6.28402
44090.29792,5.45821,6.27
44090.30833,5.43628,6.23533
44090.31875,5.42676,6.2723
44090.32917,5.42181,6.25619
44090.33958,5.42574,6.23548
44090.35,5.43116,6.22296
44090.36042,5.43776,6.15052
44090.37083,5.4488,6.13245
44090.38125,5.46793,6.12362
44090.39167,5.48615,6.02609
44090.40208,5.50832,6.06136
44090.4125,5.52607,6.68721
44090.42292,5.53883,5.87443
44090.43333,5.55881,5.72553
44090.44375,5.58327,5.89005
44090.45417,5.60435,5.81835
44090.46458,5.62854,5.86363
44090.475,5.64613,5.84711
44090.48542,5.66141,5.82381
44090.49583,5.68094,5.77207
44090.50625,5.69921,5.72282
44090.51667,5.71834,5.69525
44090.52708,5.73943,5.73005
44090.5375,5.75702,5.75778
44090.54792,5.77657,5.71764
44090.55833,5.79153,5.73285
44090.56875,5.80312,5.7432
44090.57917,5.81981,5.60846
44090.58958,5.82761,5.72095
44090.6,5.84175,5.8106
44090.61042,5.85254,5.89918
44090.62083,5.86093,6.0951
44090.63125,5.87142,6.13651
44090.64167,5.88285,6.15317
44090.65208,5.89411,6.12809
44090.6625,5.90103,6.07507
44090.67292,5.91,6.05881
44090.68333,5.9179,6.07291
44090.69375,5.92042,6.0836
44090.70417,5.92283,6.09435
44090.71458,5.91879,6.05995
44090.725,5.90502,6.07851
44090.73542,5.88683,5.97868
44090.74583,5.87091,5.96547
44090.75625,5.85068,5.9705
44090.76667,5.83261,5.94494
44090.77708,5.81452,5.87647
44090.7875,5.79865,5.89724
44090.79792,5.78709,5.892
44090.80833,5.76794,5.91063
44090.81875,5.75309,5.89981
44090.82917,5.73499,5.87644
44090.83958,5.72345,5.85979
44090.85,5.71735,5.79108
44090.86042,5.70699,5.84393
44090.87083,5.69772,5.83099
44090.88125,5.68851,5.80321
44090.89167,5.6782,5.75171
44090.90208,5.67328,5.76719
44090.9125,5.66078,5.76799
44090.92292,5.65262,5.80403
44090.93333,5.64768,5.88455
44090.94375,5.6395,5.84428
44090.95417,5.63679,5.90542
44090.96458,5.63084,5.93472
44090.975,5.61835,5.97884
44090.98542,5.61241,6.02183
44090.99583,5.60429,5.98952
44091.00625,5.5918,5.99714
44091.01667,5.59339,5.97174
